pathway,TCGA-BT-A20R-11,TCGA-DK-AA6S-01,TCGA-DK-A6B2-01,TCGA-GU-A763-01,TCGA-XF-A9T4-01,TCGA-FD-A5C1-01,TCGA-GU-A42Q-01,TCGA-DK-A3IL-01,TCGA-XF-AAMH-01,TCGA-FT-A61P-01,TCGA-G2-A2EF-01,TCGA-XF-A9T2-01,TCGA-C4-A0F7-01,TCGA-G2-A2EK-01,TCGA-GD-A3OP-11,TCGA-FD-A6TB-01,TCGA-UY-A9PD-01,TCGA-DK-AA6P-01,TCGA-GV-A3QK-01,TCGA-GC-A3I6-01,TCGA-UY-A8OC-01,TCGA-FD-A3B7-01,TCGA-ZF-A9R1-01,TCGA-ZF-A9RF-01,TCGA-4Z-AA7Q-01,TCGA-E7-A519-01,TCGA-BT-A20U-11,TCGA-G2-A3VY-01,TCGA-C4-A0EZ-01,TCGA-XF-A9SY-01,TCGA-FD-A43U-01,TCGA-4Z-AA7S-01,TCGA-DK-AA75-01,TCGA-XF-AAML-01,TCGA-DK-A6B5-01,TCGA-KQ-A41R-01,TCGA-4Z-AA87-01,TCGA-FD-A6TE-01,TCGA-YC-A9TC-01,TCGA-BT-A2LA-01,TCGA-FD-A3NA-01,TCGA-BT-A42F-01,TCGA-ZF-AA5P-01,TCGA-2F-A9KW-01,TCGA-4Z-AA80-01,TCGA-XF-A8HD-01,TCGA-2F-A9KT-01,TCGA-E7-A677-01,TCGA-SY-A9G0-01,TCGA-YF-AA3M-01,TCGA-CU-A0YR-01,TCGA-K4-A83P-01,TCGA-ZF-A9RL-01,TCGA-FD-A43S-01,TCGA-GV-A3QH-01,TCGA-4Z-AA84-01,TCGA-K4-A4AC-01,TCGA-K4-A6MB-01,TCGA-S5-A6DX-01,TCGA-GU-A766-01,TCGA-HQ-A5ND-01,TCGA-E7-A7XN-01,TCGA-XF-AAMW-01,TCGA-K4-A3WV-11,TCGA-GC-A4ZW-01,TCGA-G2-AA3B-01,TCGA-DK-A2HX-01,TCGA-GC-A3RB-01,TCGA-GV-A40E-01,TCGA-FJ-A3ZF-01,TCGA-XF-A9SU-01,TCGA-ZF-A9R9-01,TCGA-DK-A2I2-01,TCGA-FD-A3SQ-01,TCGA-XF-A9SH-01,TCGA-XF-A8HC-01,TCGA-K4-A5RI-01,TCGA-BT-A20W-01,TCGA-CU-A3YL-01,TCGA-DK-A1AD-01,TCGA-CU-A0YN-11,TCGA-XF-A9T8-01,TCGA-C4-A0F6-01,TCGA-DK-AA6U-01,TCGA-CF-A9FM-01,TCGA-E7-A7DU-01,TCGA-UY-A9PA-01,TCGA-FD-A3SJ-01,TCGA-CF-A47X-01,TCGA-GV-A40G-01,TCGA-BL-A13J-11,TCGA-2F-A9KO-01,TCGA-HQ-A2OF-01,TCGA-DK-AA71-01,TCGA-UY-A9PH-01,TCGA-XF-A8HF-01,TCGA-CF-A5UA-01,TCGA-XF-A9T3-01,TCGA-XF-A9SL-01,TCGA-CF-A47W-01,TCGA-K4-A54R-11,TCGA-GC-A3RD-01,TCGA-HQ-A5NE-01,TCGA-FD-A3N5-01,TCGA-E7-A3Y1-01,TCGA-4Z-AA81-01,TCGA-G2-A2EC-01,TCGA-K4-A5RJ-01,TCGA-CF-A5U8-01,TCGA-K4-A3WS-01,TCGA-XF-A9SW-01,TCGA-DK-AA6W-01,TCGA-DK-A3IS-01,TCGA-GV-A3QG-01,TCGA-G2-A2EO-01,TCGA-XF-A9T0-01,TCGA-FD-A5BU-01,TCGA-GV-A3JX-01,TCGA-FD-A62S-01,TCGA-BT-A2LB-01,TCGA-FD-A6TI-01,TCGA-XF-AAMJ-01,TCGA-XF-A9SZ-01,TCGA-CF-A9FL-01,TCGA-ZF-A9RD-01,TCGA-GD-A3OS-01,TCGA-K4-A54R-01,TCGA-FT-A3EE-01,TCGA-FD-A43P-01,TCGA-XF-A9SJ-01,TCGA-K4-A5RH-01,TCGA-R3-A69X-01,TCGA-UY-A78K-01,TCGA-CU-A3QU-01,TCGA-FD-A3B8-01,TCGA-DK-A3IV-01,TCGA-GU-A762-01,TCGA-XF-AAMX-01,TCGA-CF-A1HS-01,TCGA-GU-A42R-01,TCGA-YC-A8S6-01,TCGA-ZF-AA4W-01,TCGA-BT-A42E-01,TCGA-E7-A7PW-01,TCGA-BT-A20U-01,TCGA-GU-A764-01,TCGA-ZF-AA4R-01,TCGA-CF-A8HX-01,TCGA-E5-A4U1-01,TCGA-FD-A3SN-01,TCGA-4Z-AA86-01,TCGA-CF-A47V-01,TCGA-FD-A5BR-01,TCGA-GV-A3QF-01,TCGA-XF-AAN4-01,TCGA-XF-A9ST-01,TCGA-GV-A6ZA-01,TCGA-PQ-A6FN-01,TCGA-XF-A9T6-01,TCGA-CF-A3MG-01,TCGA-ZF-A9RE-01,TCGA-DK-A1A5-01,TCGA-ZF-AA56-01,TCGA-GU-A767-01,TCGA-GC-A3WC-01,TCGA-4Z-AA7N-01,TCGA-H4-A2HO-01,TCGA-XF-AAMZ-01,TCGA-2F-A9KQ-01,TCGA-4Z-AA7M-01,TCGA-FD-A62O-01,TCGA-FD-A3B5-01,TCGA-ZF-A9RM-01,TCGA-FJ-A871-01,TCGA-XF-AAMT-01,TCGA-FD-A6TD-01,TCGA-UY-A78L-01,TCGA-BT-A20N-11,TCGA-ZF-AA4V-01,TCGA-ZF-A9R7-01,TCGA-GV-A3QI-01,TCGA-XF-A8HH-01,TCGA-GC-A3YS-01,TCGA-CU-A5W6-01,TCGA-BL-A3JM-01,TCGA-E5-A2PC-01,TCGA-FD-A5C0-01,TCGA-CF-A9FF-01,TCGA-FD-A62P-01,TCGA-G2-A3IB-01,TCGA-XF-AAME-01,TCGA-FD-A43N-01,TCGA-GC-A3BM-01,TCGA-E7-A4IJ-01,TCGA-FD-A43Y-01,TCGA-GV-A3JV-01,TCGA-FD-A3SL-01,TCGA-XF-AAMG-01,TCGA-GD-A3OQ-11,TCGA-E7-A6ME-01,TCGA-BT-A20R-01,TCGA-UY-A8OD-01,TCGA-FD-A6TH-01,TCGA-2F-A9KR-01,TCGA-BT-A20O-01,TCGA-LT-A5Z6-01,TCGA-ZF-A9RC-01,TCGA-BT-A20N-01,TCGA-DK-A3WX-01,TCGA-CU-A0YN-01,TCGA-CF-A9FH-01,TCGA-FD-A3SP-01,TCGA-GU-AATP-01,TCGA-FD-A5BT-01,TCGA-CF-A3MI-01,TCGA-LT-A8JT-01,TCGA-CF-A47T-01,TCGA-FJ-A3Z9-01,TCGA-DK-A6AW-01,TCGA-E7-A97P-01,TCGA-E7-A6MF-01,TCGA-S5-AA26-01,TCGA-ZF-AA52-01,TCGA-CU-A3KJ-01,TCGA-DK-AA76-01,TCGA-CF-A1HR-01,TCGA-BT-A2LB-11,TCGA-DK-A6B1-01,TCGA-CF-A47Y-01,TCGA-4Z-AA82-01,TCGA-GC-A3RC-01,TCGA-E7-A678-01,TCGA-UY-A9PB-01,TCGA-ZF-AA5H-01,TCGA-KQ-A41O-01,TCGA-MV-A51V-01,TCGA-BT-A0S7-01,TCGA-XF-A8HI-01,TCGA-2F-A9KP-01,TCGA-CF-A8HY-01,TCGA-BT-A20W-11,TCGA-E7-A3X6-01,TCGA-DK-AA6Q-01,TCGA-FD-A3B4-01,TCGA-E7-A97Q-01,TCGA-K4-AAQO-01,TCGA-DK-A3X1-01,TCGA-DK-A3IK-01,TCGA-DK-AA6M-01,TCGA-DK-A3IT-01,TCGA-C4-A0F1-01,TCGA-FD-A5BZ-01,TCGA-ZF-AA53-01,TCGA-YC-A89H-01,TCGA-UY-A9PE-01,TCGA-BT-A3PK-01,TCGA-GU-A42P-01,TCGA-KQ-A41Q-01,TCGA-SY-A9G5-01,TCGA-UY-A78P-01,TCGA-UY-A78O-01,TCGA-DK-A3WW-01,TCGA-G2-AA3D-01,TCGA-ZF-A9R5-01,TCGA-KQ-A41P-01,TCGA-DK-A1AG-01,TCGA-ZF-A9R2-01,TCGA-DK-A1AC-01,TCGA-BT-A20P-01,TCGA-XF-AAMY-01,TCGA-K4-A4AB-01,TCGA-BT-A3PH-01,TCGA-BT-A3PJ-01,TCGA-FD-A43X-01,TCGA-4Z-AA83-01,TCGA-DK-AA6T-01,TCGA-E7-A8O8-01,TCGA-FD-A3B6-01,TCGA-E7-A7DV-01,TCGA-ZF-AA5N-01,TCGA-CU-A72E-01,TCGA-GU-AATO-01,TCGA-GD-A3OP-01,TCGA-XF-AAN5-01,TCGA-XF-A8HG-01,TCGA-E7-A5KE-01,TCGA-XF-AAN3-01,TCGA-GD-A3OQ-01,TCGA-DK-A1AE-01,TCGA-GV-A3JW-01,TCGA-FD-A3SM-01,TCGA-GU-AATQ-01,TCGA-CF-A47S-01,TCGA-XF-A8HB-01,TCGA-XF-AAMQ-01,TCGA-DK-A1A7-01,TCGA-DK-AA77-01,TCGA-CU-A0YR-11,TCGA-E7-A6MD-01,TCGA-FD-A3SR-01,TCGA-BL-A0C8-01,TCGA-ZF-A9RN-01,TCGA-CF-A3MH-01,TCGA-XF-A9SP-01,TCGA-G2-AA3F-01,TCGA-4Z-AA7W-01,TCGA-GC-A6I1-01,TCGA-GV-A3JZ-01,TCGA-DK-A1AA-01,TCGA-E7-A541-01,TCGA-DK-A6AV-01,TCGA-BT-A2LA-11,TCGA-E7-A5KF-01,TCGA-GD-A2C5-01,TCGA-YF-AA3L-01,TCGA-DK-AA74-01,TCGA-FD-A3N6-01,TCGA-DK-AA6R-01,TCGA-4Z-AA89-01,TCGA-BT-A20X-01,TCGA-DK-A1AB-01,TCGA-DK-A3IU-01,TCGA-C4-A0F0-01,TCGA-K4-A5RI-11,TCGA-GC-A6I3-01,TCGA-XF-A9SV-01,TCGA-FD-A62N-01,TCGA-FD-A6TA-01,TCGA-DK-A3WY-01,TCGA-XF-AAMR-01,TCGA-FD-A6TF-01,TCGA-CF-A3MF-01,TCGA-GC-A3WC-11,TCGA-5N-A9KI-01,TCGA-ZF-AA4X-01,TCGA-E5-A4TZ-01,TCGA-BL-A13J-01,TCGA-DK-A1A6-01,TCGA-ZF-A9R0-01,TCGA-ZF-AA51-01,TCGA-G2-A2ES-01,TCGA-CU-A0YO-01,TCGA-GC-A3OO-01,TCGA-DK-A6B6-01,TCGA-BT-A20T-01,TCGA-K4-A6FZ-01,TCGA-G2-A2EJ-01,TCGA-DK-A2I6-01,TCGA-XF-A8HE-01,TCGA-XF-A9SI-01,TCGA-XF-A9T5-01,TCGA-XF-AAN7-01,TCGA-DK-A2I1-01,TCGA-BT-A0YX-01,TCGA-DK-A1AF-01,TCGA-XF-A9SX-01,TCGA-UY-A9PF-01,TCGA-K4-A3WV-01,TCGA-E7-A8O7-01,TCGA-FD-A5BY-01,TCGA-BT-A20V-01,TCGA-ZF-AA4U-01,TCGA-PQ-A6FI-01,TCGA-FJ-A3Z7-01,TCGA-DK-A3IM-01,TCGA-ZF-AA4T-01,TCGA-G2-A2EL-01,TCGA-FD-A5BS-01,TCGA-FD-A6TC-01,TCGA-DK-A3X2-01,TCGA-UY-A78N-01,TCGA-FD-A3SS-01,TCGA-4Z-AA7R-01,TCGA-DK-A1A3-01,TCGA-E7-A85H-01,TCGA-DK-AA6X-01,TCGA-CF-A27C-01,TCGA-KQ-A41N-01,TCGA-XF-A9SK-01,TCGA-ZF-A9R4-01,TCGA-FJ-A3ZE-01,TCGA-GD-A76B-01,TCGA-G2-A3IE-01,TCGA-BT-A20Q-01,TCGA-XF-A9SM-01,TCGA-FD-A5BX-01,TCGA-DK-A2I4-01,TCGA-FD-A3B3-01,TCGA-H4-A2HQ-01,TCGA-4Z-AA7Y-01,TCGA-FD-A5BV-01,TCGA-ZF-A9R3-01,TCGA-UY-A78M-01,TCGA-BT-A20J-01,TCGA-GD-A6C6-01,TCGA-XF-AAN2-01,TCGA-4Z-AA7O-01,TCGA-GC-A6I3-11,TCGA-DK-AA6L-01,TCGA-XF-AAN1-01,TCGA-BT-A42C-01,TCGA-ZF-AA54-01,TCGA-K4-A3WU-01,TCGA-ZF-AA58-01,TCGA-ZF-AA4N-01,TCGA-GD-A2C5-11,TCGA-BL-A5ZZ-01,TCGA-CF-A7I0-01,TCGA-DK-A3IN-01,TCGA-DK-A6B0-01,TCGA-XF-AAN0-01,TCGA-BT-A20Q-11,TCGA-E7-A4XJ-01,TCGA-G2-AA3C-01,TCGA-HQ-A2OE-01,TCGA-5N-A9KM-01,TCGA-FD-A6TK-01,TCGA-UY-A8OB-01,TCGA-DK-A3IQ-01,TCGA-FD-A6TG-01,TCGA-KQ-A41S-01,TCGA-LC-A66R-01,TCGA-GC-A3BM-11,TCGA-BL-A13I-01,TCGA-FD-A3SO-01,TCGA-BT-A2LD-01
ABC transporter disorders,0.43101773030202006,0.5944442006221019,0.5856712695462611,0.6646300028413412,0.590347120702713,0.9185318916996238,0.50466172495769,0.486469893331453,0.8332396819823525,0.6470240845850972,0.6879958952878821,0.7174683465614319,0.7304220576029521,0.23713691730075906,0.4188433783381823,0.5104343747450023,0.49555612099060337,0.3397959400789222,0.5817406795874832,0.5419822442124762,0.6169961631793395,0.8043698985420181,0.4778945612915416,0.8795678590028588,0.7922209916516983,0.42269720532811433,0.7077116352280504,0.37871208402814177,0.5436843697521315,0.8006515172160603,0.5030247650408889,0.49771199150407464,0.5658644770327971,0.6007716520710674,0.4842415992553749,0.6094092713582392,0.7523924917077628,0.6111569720345337,0.7709404628926256,0.5587664822946761,0.5170876775840241,0.7325405770127843,0.6219089559589389,0.9794090808872318,0.6369450449428914,0.7236288231236222,0.4936501262149485,0.4818426266439355,0.3376224252880408,0.6067049320841943,0.656921003395702,0.42728944034215305,0.46674520342877046,0.531525524136595,0.4210278741257427,0.4272996414845108,0.6469002841195909,0.5670224380987586,0.7288823533779448,0.7836805997811598,0.6188921885893949,0.7098401145948356,0.6524980749322477,0.3714573670537237,0.6940006844265535,0.5602828185765844,0.5989641715403142,0.6201151715387868,0.8003555531489602,0.40888616761570684,0.734875259975111,0.36949746339487843,0.6404967273802414,0.4527469099487345,0.3601018942646477,0.5233756847409978,0.8586615187788311,0.5069348541192548,0.25468433064066437,0.48220767140757526,0.45961024369060854,0.6098278563194718,0.6547889618502651,0.3881495101940806,0.448149808385495,0.4266730825170621,0.5295334950849325,0.579899542273379,0.3278294632872077,0.5634220432657726,0.4269198293433228,0.4425139289884443,0.4845980287262109,0.7379109798773346,0.5681617163371168,0.6846183341391985,0.6044351475506327,0.6333340785052568,0.518111576623785,0.5794622892474887,0.09362291345869678,0.5406712918098617,0.6535321823225947,0.4219418330918785,0.2589833694856891,0.6617091986065307,0.3889800864955929,0.9107874718041779,0.4565872432251414,0.3675561319284548,0.668295744677334,0.6078304780409991,0.5935977358644347,0.5613598314609531,0.677777402478352,0.49594083759526114,0.6724936660251208,0.6258137732626746,0.6259047704373737,0.4976995194052507,0.3787279788336182,0.35330951611076217,0.5956148292147021,0.495761038920992,0.9750554479843102,0.49613788725724545,0.6756658541911653,0.6605273609056066,0.6675919238146648,0.8255000018832358,0.7586015463554201,0.44648353266238,0.6767642950325461,0.5501515805929547,0.6468782420784112,0.34750037143355117,0.7474081092116148,0.47240514082461876,0.6099415771478394,0.5917637515450751,0.3764317572385957,0.6987966854154122,0.6403784346849926,0.43103514142093047,0.6517839594198007,0.6750067276475437,0.6322626179737072,0.32921382611185485,0.3154727698645397,0.7166509751010944,0.5747362753961051,0.18750243675876743,0.4225657976573837,0.5780340904230168,0.6255185799703173,0.9068443093283086,0.5278693169766276,0.7061544717488888,0.8360871705730464,0.5722092793307139,0.5834260289149789,0.5484147418548706,0.8347303110911096,0.6813843524927934,0.7015887001381995,0.16461163241605933,0.5688630602157893,0.593500533458122,0.6851708910707834,0.34164600620680635,0.24849649005415356,0.5687338138055189,0.39920491613526965,0.7326779405402982,0.7765039675444821,0.777561276060302,0.7982566509208271,0.3604172341836107,0.8149023391443644,0.2243374613920239,0.617714351213252,0.47909325700544864,0.8324045334812666,0.6486050811775415,0.4886278564103466,0.8185190771755518,0.46985565769925985,0.4817088720707284,0.5840644861932832,0.7743903219102906,0.643162336972098,0.3870411066522116,0.4206100971880314,0.5644999499479578,0.6250726767135515,0.5593475716700963,0.4775790496770803,0.7128984960545464,0.06429474440964035,0.4872346753472556,0.6464000044306988,0.5515333313279506,0.6691533842036343,0.2664399565250799,0.8914675600688872,0.4322785222854226,0.4223378760294326,0.6146224496014805,0.7731610802634389,0.5513426077866374,0.5629114051655515,0.5502329636081372,0.5342519025814206,0.6546291642191754,0.4785607360675814,0.3195199057163796,0.5349607546868312,0.3526629801359077,0.5759506068650249,0.6792033539124553,0.09966144227635322,0.3239566154136014,0.4826704566327095,0.4446783114323433,0.3079916294926503,0.418924262618884,0.4411678062050108,0.6254822180969639,0.29639738559992457,0.5935697076184852,0.48924619419316506,0.6140585138599501,0.7796115924629171,0.7738073260639051,0.4911687961475548,0.5825443189371933,0.5105282764075301,0.35044526180841495,0.4927410862672926,0.5536698551658208,0.49058183381783377,0.6576992066036444,0.7256301040772908,0.7119396914319501,0.33365167477644575,0.46305573729664656,0.46089201065247065,0.5001203122628084,0.6642814079442521,0.7846768635068054,0.6332803122560534,0.4952919199426911,0.7364540388228359,0.6273981059320761,0.7551786473909021,0.44485234687564984,0.5715072322307778,0.40724980606838196,0.6791053606325939,0.9084995167234883,0.65673695660209,0.6283018480906135,0.5090693545119434,0.48065429438479246,0.48718728288115054,0.4587196620140091,0.5458800201367598,0.5977595816899867,0.4623899961736473,0.2942520658813042,0.4788177161321946,0.9138128622915873,0.4758294133800226,0.37284269070252185,0.49713932097603114,0.6101033875245642,0.3926003078655331,0.606786798374907,0.9202380525996438,0.7937269804052329,0.7415001487463801,0.8868841785817232,0.3375332612440231,0.6176531361395047,0.39876289526366077,0.4971307159461428,0.612856097388764,0.5048026397695377,0.7023327955127676,0.5755133044010012,0.8087374583726226,0.772366944111813,0.5976605187252118,0.9424485985056288,0.7384488408535094,0.6047718324346616,0.6790451824748537,0.4423960453554015,0.34911510873079266,0.299479651750599,0.472009044982697,0.7924221982217596,0.5594951495846098,0.6445488778069596,0.4844896386190657,0.8932611741376603,0.8195763018755132,0.789216632216899,0.4857304240475152,0.5335801985457003,0.7130128242743788,0.49028263095362484,0.4334161695257878,0.6819184759569502,0.7126704261060227,0.7839871508243051,0.6063476781748764,0.6909035300403301,0.47312791631897544,0.6036326137556253,0.49801921994870635,0.5684008675840604,0.7195601788677426,0.5222197492345209,0.7383338491988395,0.5370649138863745,0.7935513746445835,0.5487908592065067,0.6353745606939287,0.3883057688784675,0.6080361409576865,0.0,0.33793975769651824,0.7553211959193343,0.37645109920874736,0.33803107200937565,0.42577077755110576,0.7717386205925522,0.35462631458105487,0.540623457996761,0.5628054224588359,0.43567616805450016,0.35500185841454124,0.6775229333052946,0.4988924755475481,0.607033025957354,0.8704456813834369,0.8125818562754556,0.5941364323476562,0.6581593232127264,0.9364299746767969,0.4822268788301919,0.8258022475132477,0.7767660797973086,0.5241633986307196,0.6982440543664183,0.4124880140126895,0.7067016660563089,0.44405992312773146,0.7757422760785206,0.6008718301238236,0.6580735625327444,0.6646968739755953,0.20183595510712493,0.6199995125675213,0.4935917136559692,0.695841286097884,0.7866199232218452,0.5945976195992873,0.6634218347655648,0.615314958069148,0.6249719402300989,0.6785060715302672,0.43456393218812317,0.7993247222808617,0.6363630809896759,0.49741018021926325,0.470973581057145,0.609499243337764,0.5043146469193686,0.5197939564847383,0.5598196359019861,0.2925110299479895,0.5868933127932613,0.7535810662532076,0.6646771598297286,0.6666748644139155,0.7977913995951293,0.5392100885183685,0.5518244912708028,0.6192777661191586,0.4442236264664689,0.5120139104028479,0.6944396332974255,0.6479985392866184,0.6441347222340942,0.4863177112536753,0.7268021899863347,0.5914983948514903,0.5321174874229925,0.7609207948058364,0.6845266855669412,0.5047051253403366,0.7491807121741746,0.6993286490127687,0.3319856993903176,0.8054506117329431,0.34386046036789863,0.5740811536928146,0.5298613193431625,0.39119610878054495,0.4911737388808377,0.2936023116920705,0.7988125832016759,0.6330573694822914,0.7477786154962134,0.7242618508419394,0.7492603531338867,0.4513269766401134,0.6455594304008407,0.2733819144685246,0.6406999475473502,0.10980579237660516,1.0,0.5269456879448492,0.8264947494428758
